,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
101248,5sDWiCiQQMPsb8zos3aMRF,The Path - Sorito Edit,39,260880,0,['Concept Neuf'],['6qpqZ3WrlWDhS95XoAEN2A'],1979-08-24,0.802,0.649,4,-12.795,0,0.0462,0.05,0.769,0.113,0.822,118.984,4
135802,0aM2u7CFy9hiKIzugENAOU,Trust In Me,0,188940,0,['Mildred Bailey'],['0LyTHMstvqKiSoqdnnjqix'],1940,0.539,0.308,1,-3.863,1,0.0295,0.99,0.000157,0.128,0.427,103.306,4
405642,5TQ67TxfxEiAl58Vmtx5ew,Bukan Ku Tak Sudi,47,277432,0,['Iklim'],['6JC3uifC84pTUZssGSnBD5'],2014-07-24,0.642,0.503,2,-6.017,0,0.0248,0.131,0.000186,0.145,0.24,103.983,4
42607,3gvUS6JaXzbXNihHQlRWBW,Siffler sur la colline,54,157573,0,['Joe Dassin'],['64LCTpIu9Iji2EPaxxPpxF'],1969-08-20,0.664,0.563,2,-6.021,0,0.0376,0.0527,0.0,0.113,0.622,107.038,4
179333,42ScjPBuyHEohFNxsxKmYX,"Sonata No. 5, Op. 24 ""Spring"" in F: Allegro",4,395427,0,"['Ludwig van Beethoven', 'Jascha Heifetz']","['2wOqMjp9TyABvtHdOSOTUS', '7yaBUcdjmqPP2vIv6F5bFD']",1950,0.335,0.17,0,-15.961,1,0.0454,0.956,0.561,0.078,0.343,75.815,4
99219,7HEA2JdVohL9m9DlXBwyXS,Circle of Hands - 2017 Remastered,34,387200,0,['Uriah Heep'],['45O9BwPMyywM755SYUK0sP'],1972-05-19,0.191,0.509,5,-9.282,1,0.0334,0.00819,0.00309,0.0771,0.252,154.952,4
460210,4Q1Weq1SlkK9ZUenK0miVK,Fini la comédie,26,204693,0,['Dalida'],['04aQfpx1U1WQEJkrvGs4ig'],1997-01-01,0.329,0.501,5,-8.54,1,0.0338,0.683,0.0,0.0811,0.203,137.449,4
287748,1so1lM3FwLi0l3YxGpEBTV,To Triadafillo,11,141160,0,['Manos Hadjidakis'],['4epy8uB6icBmTU3VoMwVzG'],1965-11-20,0.619,0.348,2,-11.629,1,0.0473,0.947,0.883,0.108,0.835,118.485,3
36746,07tMKurz0WxXRP7ktP2r8C,Lisbon Antigua,39,157240,0,['Nelson Riddle'],['6PyGlGbMoNqkofF14K4BWb'],1963-01-01,0.469,0.162,0,-16.607,1,0.03,0.694,0.00104,0.0614,0.484,79.95,4
215261,6lkqcxO9nyn2lha104gXLY,Romperás,33,211840,0,['Extremoduro'],['3bgsNtcf5d5h9jbQbohfBK'],1989,0.589,0.69,7,-10.974,1,0.0758,0.259,0.000211,0.108,0.783,147.192,4
59364,46N5l7eCFe2QgDasUzFZIU,I'm Just a Nobody,40,308160,0,['The Williams Brothers'],['6deBxd8qgegXF4iFZOuW2R'],1985-02-22,0.69,0.566,6,-6.889,1,0.0449,0.396,0.0,0.101,0.596,100.73,3
124439,1AmIX5CuEtGycRM45jdtmM,"Liebeslieder-Walzer, Op. 52: 15. Nachtigall, sie singt so schön - 1990 Remastered",0,56600,0,"['Johannes Brahms', 'Arturo Toscanini']","['5wTAi7QkpP6kp8a54lmTOq', '4xpgBZSojKNEQqQHXrwSXA']",1951,0.228,0.181,3,-20.354,1,0.0749,0.988,0.274,0.15,0.17,75.188,4
258517,13nMvZjvNpf6MGEo1q6lFV,Onward,31,245120,0,['Yes'],['7AC976RDJzL2asmZuz7qil'],1978,0.411,0.263,5,-12.962,1,0.0303,0.565,0.63,0.123,0.238,64.195,4
84894,2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,60,434960,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2011-11-15,0.441,0.403,2,-11.18,0,0.147,0.255,1.27e-05,0.13,0.158,139.92,4
187158,2jzY8CgqFHRUsYKvx2S41Q,"Gentle Rain, Rain Sound Meditation",56,240001,0,['Rain Sounds'],['5nSGBmlgUdqWNExnOX8VtV'],2012-05-07,0.0594,0.685,10,-21.644,0,0.137,4.04e-05,0.984,0.218,0.0302,72.232,5
169170,6OKhAAvqHKXLyfYLHFKDN5,Hei Muumit!,32,183733,0,['Benny Törnroos'],['52DV34QxPxFRTgCNE1QTaL'],1992,0.584,0.328,2,-14.349,1,0.0304,0.559,2.32e-06,0.155,0.552,97.926,3
252683,6MRmW1YJkZuxI8WItVN47q,La Cumbia De Los Vagos,37,234747,0,['Flor De Piedra'],['1y54m0q1LQZ4kGhf7ZZFKd'],1999-10-10,0.673,0.608,9,-6.278,0,0.0683,0.109,0.00459,0.313,0.754,165.791,4
334088,0w8Ok9uoENw34kx1dLPBkE,Stay Alive,0,288546,0,['Palaraga'],['6IVVWIGLHJMLCc5ED7QOai'],2018-10-21,0.51,0.842,8,-8.97,0,0.0264,0.19,0.979,0.118,0.171,94.991,4
130597,3iM9wFGlyR28IBZrXYZK9j,Cold as Ice - 2008 Remaster,56,200027,0,['Foreigner'],['6IRouO5mvvfcyxtPDKMYFN'],2008-07-08,0.554,0.708,3,-5.318,0,0.0271,0.0594,2.72e-06,0.143,0.512,131.157,4
489467,2N8Y864DBBPTPnbLbI1CDL,Reparito - Remasterizado 2008,26,142240,0,['Los Fabulosos Cadillacs'],['2FS22haX3FYbyOsUAkuYqZ'],1995-06-18,0.69,0.886,5,-4.495,1,0.043,0.285,0.389,0.119,0.927,109.137,4
413815,5jUMY0bRpDTYEQrYZboHX0,一個人的行李,29,242227,0,['Penny Tai'],['0qmPs7q4bykvrS8NMZk7ud'],2006-09-25,0.673,0.768,4,-7.425,1,0.0328,0.163,0.000185,0.511,0.354,102.97,4
520673,6DBNPm8mvSA89SwaSCCIvP,Neele Ambar Ke Tale,16,195160,0,['K. J. Yesudas'],['2wPsNCwhEGb0KvChZ5DD52'],1977-12-31,0.411,0.397,2,-14.418,0,0.0317,0.456,4.46e-05,0.416,0.437,104.972,4
131182,6sXbWx2c7hltw8nEp3SBPk,Desert Trip,0,453160,0,"['Osher', 'Avshi']","['6dsrc9AXrtgtgQb4qb4nfQ', '2o1O4aimAx4vHM0gp7IEh9']",2011-11-05,0.627,0.853,11,-8.045,0,0.0513,0.00444,0.84,0.192,0.292,129.987,3
496688,3i9tcO6QogQSNKIvOb304o,027 - ...und die goldene Truhe - Teil 17,22,67947,0,['Fünf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],1990-01-02,0.646,0.581,9,-8.529,0,0.92,0.601,0.0,0.183,0.516,83.887,3
107453,1lcB4nlJMbXGRlPULJf22E,"String Quintet No. 3 in C Major, K. 515: II. Andante",45,546400,0,"['Wolfgang Amadeus Mozart', 'János Fehérvári', 'Eder Quartet']","['4NJhFmfw43RLBLjQvxDuRS', '3YwVnq92TzHvHDOoI7LnQ9', '7IcsT1bf5WlLmPkgIpRQZY']",1994-10-07,0.161,0.0569,5,-24.697,1,0.0489,0.948,0.76,0.0996,0.136,80.268,3
355188,5AqvaM5DKmgIXl163Hjj6u,Don't Fear the Winter - Remastered,21,207067,0,['Rage'],['5TJVsWPUaJxBxWfVZQEt2x'],1988-06-06,0.267,0.974,8,-5.78,1,0.146,0.000293,0.0005,0.111,0.138,162.665,4
275154,7Bl7Z5LVpSEjs6xgCYxVmF,人在旅途灑淚時,27,179707,0,['Johnny Ip'],['01u5ks2wdVT68l1dIBSoEG'],2004-02-20,0.448,0.294,2,-15.899,0,0.0295,0.482,0.0,0.123,0.268,170.081,4
420180,4vCkczyUzwr6WwqIwHgrIa,Hatz,38,193491,0,"['Dorian Popa', 'Shift', 'Selly']","['7qY3EcnVR7pBXBzaHi3bYo', '3maIdSXaKPd66XSp8iuMPy', '6hz7etAUGO52hvAjpvIAzc']",2018-07-19,0.497,0.675,10,-6.208,0,0.109,0.213,0.00218,0.283,0.721,90.055,4
314179,1Gwsr9nMkngXyjaAbO0u0C,"Der Rosenkavalier (2001 - Remaster), Act II: Mir ist die Ehre widerfahren (Octavian/Sophie)",4,134573,0,"['Richard Strauss', 'Christa Ludwig', 'Elisabeth Schwarzkopf', 'Anny Felbermayer', 'Eberhard Wächter', 'Erich Majkut', 'Franz Bierbach', 'Gerhard Unger', 'Harald Pröglhöf', 'Karl Friedrich', 'Kerstin Meyer', 'Ljuba Welitsch', 'Nicolai Gedda', 'Otto Edelmann', 'Paul Kuen', 'Teresa Stich-Randall', 'Herbert von Karajan', 'Philharmonia Orchestra']","['6pAwHPeExeUbMd5w7Iny6D', '1Jgntox16Lhl0bFoRhV3Ar', '0B94ekfBARqVS2gwrTnvJ6', '77ueba3xZUKqEsHhSC1e3E', '48WdkO6uSIY07DJlDCxZ0w', '4zw15yKw89ELl88UFAdEPn', '1MnKiAkWi77hE6ymlY11k5', '1fc2rUYzwGhJyTZBgBwRc1', '0Dn9EkNAgMYdLkCXTzN5iV', '6GNN9PhhGVpGYIo78L3ryt', '2cTfiJA1XeCNzrRoK8em4a', '2gODwknqL2nEX56Io70I9u', '1CjvOazvrDCipu1gbgyjIh', '4X2D7k3l8y2jTVm6wfHwyQ', '004vJjwinUsV1yan0nPb1O', '5dNn0PHyRXArbfUORN8z7u', '5zCaQxjl110XTrm4LQ1CxY', '09KZU0NsS7jRa5p0SflmGY']",1957,0.171,0.00913,6,-31.605,1,0.0404,0.977,0.222,0.385,0.0445,86.411,1
300357,2BAz0bJiIG7iD6TngwtvbI,Fully Completely,34,210840,0,['The Tragically Hip'],['0YMeriqrS3zgsX24nfY0F0'],1992-10-06,0.469,0.773,1,-11.378,0,0.034,0.00012,0.0367,0.199,0.717,169.059,4
506698,3lFcBA8RrRhjx9wP0KvMEH,"Jöhet A Bumm, Bumm, Bumm!!!",9,212600,1,['Republic'],['6xvRGt9hCJL4yVxXcrDW49'],1994,0.571,0.882,2,-6.388,1,0.0871,0.101,0.0111,0.155,0.859,148.041,4
295697,2f59ptyGdOCtEpbBKOy5gB,"O,ti Ki An Kano",42,218607,0,['Anastasios Rammos'],['4IcdTv3In6GxT24aAGKSSF'],2020-09-28,0.723,0.432,6,-8.186,0,0.0679,0.18,0.0,0.129,0.383,121.945,4
206690,65R8TvmRugq8DiCmxTbx5r,Ciao Mamma,42,279333,0,['Jovanotti'],['7tmMPdOmFvdRvbj2aWoiRi'],1990,0.715,0.586,9,-13.442,1,0.0369,0.0435,0.0103,0.114,0.808,100.021,4
449102,0iG3IQAQDa6rbmj3znVZD8,Begitu Salah Begitu Benar,45,267360,0,['Dewi - Dewi'],['0Jm5WIHmAdEVTq1mwUwvMs'],2007-05-25,0.671,0.623,9,-5.433,1,0.0274,0.381,1.57e-06,0.101,0.597,139.992,4
110855,2TpBi6e9YZwx6WhOMoodQ6,Fine Again,27,244000,1,['Seether'],['6B5c4sch27tWHAGdarpPaW'],2004-06-08,0.419,0.868,6,-3.21,0,0.0339,0.00711,2.82e-06,0.283,0.444,175.93,4
492931,1Y4lKNyzLxFAQh2BZCYgG0,In the Beginning,54,238298,1,['ONEFOUR'],['6kQfGeicc9EiQMzAYX0f9U'],2019-11-14,0.771,0.771,8,-4.732,1,0.336,0.12,0.0,0.454,0.745,140.994,4
166698,4dYQ2i4yH70kKhUXMypICn,Speed Demon,37,219280,0,['Keel'],['2FgJrE4LGXGhaygQTw27Y2'],1985,0.324,0.985,6,-4.813,0,0.124,0.000794,0.0325,0.174,0.131,99.511,4
191286,7B9SZgZV8fx6wCitobsRDi,That's How Strong My Love Is,24,291373,0,['The Youngbloods'],['5I6MzhNEMk27cZsCqGAIYo'],1971,0.658,0.177,9,-15.905,1,0.0349,0.887,0.00944,0.112,0.26,114.282,3
316875,3LeXobWrm7jXR3GhmlFYGx,Sinnuleysi Sigurðar,1,222494,0,['Magnús Eiríksson'],['75wrxgtzCw1z5NEcBk3dCR'],1982-01-01,0.494,0.162,4,-17.724,1,0.0414,0.731,0.0163,0.111,0.236,128.973,4
41622,7rPsF218CASDaDEoMkEe03,Sweet Thing - 2015 Remaster,52,262253,0,['Van Morrison'],['44NX2ffIYHr6D4n7RaZF7A'],1968-11-01,0.509,0.42,4,-12.866,1,0.0334,0.204,0.000862,0.293,0.687,86.805,3
253176,1X2z7kmLZGADsddThteSev,Summer... Una Oportunidad,18,292040,0,['Quien'],['5I0qyO9tfT8HcyeqSBTWtp'],2002-12-15,0.821,0.792,9,-8.958,1,0.0702,0.0668,0.0,0.326,0.735,123.98,4
252422,4S8etwWQWzTuDgYsVbJYdL,Ángeles,7,325973,0,['Buitres'],['04IlmuXVBYLASmLi18VqRl'],1998-01-01,0.328,0.747,7,-6.744,1,0.0454,0.000504,0.0169,0.108,0.367,100.457,4
390454,6HIGMLDwzKoGnly5YhGEsf,"НУЛЕВЫЕ [prod. by Heroinwater, Wex]",51,88800,1,"['SODA LUV', 'PINQ']","['3TikHXhctY4FUIMlkl0tzR', '3xYxH7G5JimR1F1thIZYAQ']",2021-04-02,0.522,0.693,11,-9.57,1,0.335,0.397,0.0,0.248,0.569,125.012,5
172519,6fqvJa2O65qZGStbTB9OfF,Vesireittejä,27,270800,0,['Ultra Bra'],['627dKDcsgfO25s2ScC4sgQ'],2000-01-01,0.376,0.402,0,-6.276,0,0.0293,0.121,3.83e-05,0.0722,0.399,89.904,3
286670,5C6XEbFCerxpcfhtJC13Wz,Some (feat. Gson),43,208627,0,"['Holly Hood', 'Gson']","['3DOJU0CqEqSdfFIMGiykRv', '6XjHGcba7ZbaZ6nYtwhaCj']",2020-02-13,0.662,0.535,4,-9.243,1,0.254,0.31,0.0123,0.277,0.0655,130.083,4
218342,75wlqiEzb6V0PbWyU66Va8,No Necesito,49,210034,0,['Ñejo & Dalmata'],['1ykothWH0xl8drRyJWuw7I'],2016-11-30,0.773,0.632,9,-5.621,0,0.0689,0.265,0.0898,0.0868,0.97,92.002,4
436928,73ZIcPhEKMDGzrL4MrkklT,Na Garrafa,45,206787,0,"['Trupe Chá de Boldo', 'Gustavo Ruiz']","['3w76o5fHqMZZSijjrOEncu', '7DWwtWoYH8jhf28tq3118m']",2012-03-16,0.839,0.354,9,-8.674,0,0.0426,0.0165,0.276,0.114,0.712,126.009,4
79872,3E2T6nJKjGv8643Rg0n7A9,Split [ASOT 281] - Jonas Steur Remix,6,69562,0,"['Mr Sam', 'Kirsty Hawkshaw', 'Jonas Steur']","['6TETfrC0U5czqd4ZVVmYBI', '2tJIQxQM0X4lCYERyANSdT', '1dpapEdSfcmccxziKtJBn5']",2006-12-28,0.539,0.77,9,-11.313,0,0.0319,0.00361,0.241,0.0993,0.382,138.009,4
308261,66MFCWpFxiPN7CJdOYhK31,Klatremus Lillemand,29,89360,0,['Nanna'],['3ezTWbtfwxOJLmlXKFSXRk'],1990,0.782,0.172,0,-18.425,1,0.926,0.679,0.0,0.359,0.525,95.704,3
458082,5Eu1q079a4m3JiHaLitVq4,Hyperspace,16,243520,0,"['John Williams', 'London Symphony Orchestra']","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",1980-01-01,0.312,0.29,0,-20.294,1,0.0543,0.623,0.901,0.0736,0.149,93.401,4
416433,5nCQkqU2liez8HEf3uTHZQ,Circles,42,208848,0,['Michael Kaneko'],['36a3BbcVBJMiBGeHzpAxHb'],2019-10-02,0.763,0.458,10,-8.106,1,0.0269,0.369,0.0,0.079,0.771,99.984,4
154982,5cgwBlY1oNdnuNsy4PaXAz,Te Doy Mi Amor,53,228147,0,['Bacanos'],['3z3dviTNMzuW5GNEfcZQdP'],2005-05-05,0.675,0.821,7,-7.108,1,0.108,0.264,0.0,0.146,0.735,111.486,4
383228,5oyHXltqpynyI6HpcmSNZl,013 - und der lachende Schatten - Teil 07,38,66960,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1980-01-03,0.696,0.666,8,-11.079,1,0.942,0.332,0.0,0.142,0.335,74.367,4
378773,6ChMFk78GhtomUbMLFjvKc,De fanfare van honger en dorst,34,322027,0,['Jan De Wilde'],['6AyotiT5VYS4Nu5FinGm97'],2001,0.436,0.156,2,-16.109,1,0.0317,0.591,0.0,0.088,0.319,108.029,3
85131,7a44KQsZopbdTRnn53X5qF,World Of Madness - Defqon.1 Anthem 2012,19,300000,0,"['Wildstylez', 'Noisecontrollers']","['0wr85NuJuAYZsRzP1lJgiV', '6qJ61DomA73g7jQEKESw9Z']",2015-12-12,0.458,0.97,10,-6.061,0,0.0506,0.05,0.755,0.338,0.174,150.018,4
456325,35V0l2TT2vklDR6sFE0z40,Nighthawks (FYHYM2018),2,69000,0,['Leo Reyes'],['5WiUNT9TfeQGAs9zWF7ETb'],2018-12-27,0.446,0.979,1,-5.288,1,0.13,9.36e-06,0.996,0.389,0.178,130.966,4
49470,1epIRWSCZpAPBGTr3rUbNK,One Summer Dream,36,346253,0,['Electric Light Orchestra'],['7jefIIksOi1EazgRTfW2Pk'],1975-10-01,0.448,0.556,9,-9.001,0,0.0242,0.395,0.00701,0.0917,0.3,86.89,4
56981,6jc1163Wzty6vWXhOwUGBo,"I'm So Excited - 12"" Remix",45,293213,0,['The Pointer Sisters'],['2kreKea2n96dXjcyAU9j5N'],1983-11-06,0.583,0.645,7,-12.249,0,0.0388,0.077,0.0226,0.096,0.849,182.779,4
198221,3ImgS6TKVMc8yPPgpIefGV,A Tu Recuerdo,14,258253,0,['Los Hermanos Rosario'],['40FzPNKgu0k9VMvvidiKCl'],2002-11-26,0.807,0.876,10,-4.195,0,0.0447,0.239,0.000147,0.0655,0.912,133.667,4
374297,0Kg8R6ta0baT39rXifTqxz,Sal Gitsin,49,270546,0,['Sagopa Kajmer'],['1KXTegXtnCPKXjRaX1llcD'],2019-11-29,0.711,0.735,2,-6.521,0,0.0986,0.0618,0.0,0.134,0.67,84.042,4
188689,5Pgq1Gfeth2CuUhyCXwlfC,Take It Easy,73,212850,0,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],2020-02-28,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39e-06,0.114,0.497,144.958,4
161144,4oLIopi8rXw0CCwi1ffvGn,You've Got Something I Want,18,154373,0,['Blossom Dearie'],['5bWApG9Vdshhd1J50UnNf6'],1959-01-01,0.62,0.197,5,-16.813,1,0.0715,0.746,3.12e-06,0.117,0.644,94.545,4
246289,70YTBH8vOGJNMhy6186yFm,Heavenly,68,286773,0,['Cigarettes After Sex'],['1QAJqy2dA3ihHBFIHRphZj'],2019-10-25,0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4
506453,23hLa57P7zMgi93xBk5Cub,Mondd mi… (Mr. Lonely),11,158053,0,['Zámbó Jimmy'],['7pZH7c4HbKE0ONErpw9cjP'],1992,0.388,0.532,4,-8.739,1,0.0368,0.639,0.000153,0.104,0.446,173.924,3
162343,2KQ4025oXZHF0ClM7sb0yD,Valkea sisar,4,172067,0,['Eino Grön'],['23m1wRBXuodv7oXi6QP5AY'],1967,0.629,0.228,0,-12.423,0,0.0409,0.97,9.29e-05,0.137,0.817,120.385,4
41958,529UhNRfvKmId4ZL7cvRDm,"Greystone Chapel - Live at Folsom State Prison, Folsom, CA - January 1968",39,345080,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1968-05-01,0.324,0.586,4,-16.227,1,0.674,0.532,0.00346,0.209,0.497,78.827,3
483081,1CFboqDNMYhehY0JasrW09,020 - und die flammende Spur - Teil 26,37,70387,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1980-10-09,0.714,0.626,6,-13.413,0,0.884,0.405,0.0,0.485,0.215,110.091,1
344107,2H8LPaY3NSjmOFMH2Rygnz,Running Out,57,211200,0,"['Matoma', 'Astrid S']","['4YXycRbyyAE0wozTk7QMEq', '3AVfmawzu83sp94QW7CEGm']",2015-12-01,0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,4
118833,6OAH4GW3JrQUnFHgUgo7v0,Mamba (Kryteria Radio 115),7,106667,0,"['NXNY', 'Sted-E', 'Hybrid Heights']","['58J3pHN6QOrSMAVtYgmkQw', '7blO3g35dnanoVFy24bezw', '0YdXH5khJsvaq7Q1Gldelt']",2018-01-12,0.54,0.945,5,-7.333,1,0.0526,0.0373,0.844,0.266,0.725,125.973,4
136413,0IYKY5bHpi4MUyym2uyVbW,Strip tease swing,0,175936,0,"[""Ted Daffan's Texans""]",['2YnfSATOB2uSfoyltK0uyq'],1946-01-01,0.856,0.139,4,-15.195,1,0.0832,0.994,0.809,0.112,0.564,117.536,4
382157,5wXkbtZO1HsOQ1P75zi35p,beau-papa,65,197562,0,['Vianney'],['4Nrd0CtP8txoQhnnlRA6V6'],2020-10-30,0.746,0.506,10,-6.016,0,0.0367,0.364,0.0,0.123,0.486,122.044,4
400288,3MFOUxCJgIdlBRQyf7clL8,INCUBO,65,184588,0,['PSICOLOGI'],['0fskdccy6fvnWMNMNPqEro'],2021-01-26,0.454,0.702,2,-7.788,1,0.338,0.0516,0.0,0.0892,0.535,169.828,4
51773,2hf6vQr1OgjuvdOS1kiRwZ,"La Familia, la Propiedad Privada y el Amor",50,227888,0,['Silvio Rodríguez'],['4rUyBlggM5tZUH5QZn9ZuO'],1978-01-01,0.682,0.236,6,-11.647,0,0.249,0.844,5.41e-06,0.112,0.175,64.841,4
575663,3Qa2JS1RJGQFyIu1qmALjw,Fallin',48,250813,0,"['December Avenue', 'Clara Benin']","['4qFxP3qN9GsnZDOkAE6x2m', '5ebPSE9YI5aLeZ1Z2gkqjn']",2017-03-20,0.312,0.785,6,-3.379,0,0.0317,0.0378,0.0,0.35,0.438,83.564,4
397253,4UzR2x9QPpwG1PeHA5jtTC,Love Is in the Air,46,322853,0,['Jeff Cascaro'],['7oGP1dZ6BymT9wrPFbuS8v'],2008-10-31,0.729,0.635,10,-8.378,1,0.0506,0.445,0.00613,0.105,0.775,109.979,4
326163,6ABjZl1DAYE2frAKpv5u4y,A grande cilada,27,189173,0,['Tião Carreiro & Paraíso'],['2nyp615W8UwgHGdkrqmjwk'],1978,0.643,0.778,4,-2.256,1,0.0421,0.682,0.0,0.0738,0.932,105.049,4
206714,5r3EXKohnXFSTQV9hmwae5,Mírame,18,278493,0,['Gian Marco'],['2gDqGAadPIPiA7LtmNn74g'],1990-01-01,0.655,0.476,7,-8.838,1,0.0319,0.149,0.0,0.0726,0.348,133.684,4
303245,0efVCd2usbdvcewm6JEd7U,May It Be,40,212333,0,['Enya'],['6uothxMWeLWIhsGeF7cyo4'],2009-11-20,0.216,0.187,9,-16.937,1,0.0394,0.981,0.0294,0.133,0.0856,137.013,3
350330,65a4uEDNCuLaUVLIzP5PqU,Tú Eres Eso,43,240427,0,['El Puchero Del Hortelano'],['4cR4MVf6k3QE5h3L1WHzaP'],2007-01-06,0.489,0.702,10,-4.377,1,0.0602,0.778,0.0,0.107,0.565,111.148,3
99355,0P1NVWntMal7tHrLG1HxEC,Rock Me Baby,35,238627,0,['Mighty Joe Young'],['3s5c2rjSE7v4KbMsGb5qaL'],1972-01-01,0.588,0.711,2,-8.368,1,0.0404,0.118,0.0028,0.039,0.907,106.389,4
356678,42LXus5z5h0VcMD73Q1XeL,Rain Down Love (feat. Siedah Garrett),41,200187,0,"['Freemasons', 'Siedah Garrett']","['49H2dQUNhIlso7VNkS8nFR', '7EVlecngyrLHfQUqFMpwkT']",2007-10-29,0.652,0.9,8,-4.867,1,0.0748,0.0257,0.000148,0.48,0.577,127.985,4
560060,1taeiZkUeq3DdQhFgACWBL,Under the Sea,50,194013,0,['HIRAIDAI'],['7JthQ6zwNzfxRfIEjp6wUs'],2014-06-04,0.661,0.836,0,-3.946,1,0.089,0.046,0.0,0.429,0.932,102.073,4
581969,7zpK9O3H32XcL1Q2zrbzy1,I Saw Linda Yesterday,33,122333,0,['Dicky Lee'],['2fAhs8qLGAmljIkFNIxhcS'],2000-01-01,0.635,0.659,2,-3.36,1,0.0286,0.667,0.0,0.0991,0.953,77.188,4
56859,06EZBn2rEK8YdS6Tjyz0h9,卒業,48,400400,0,['Yutaka Ozaki'],['7Mo0nFEU6E8fGI0P2u7MOl'],1983,0.431,0.772,9,-5.54,1,0.0293,0.028,0.0,0.155,0.407,120.248,3
482553,3geDTljDMQ5H4zja5czfUJ,Verdi: Messa da Requiem: XIX. Libera me,12,363787,0,"['Giuseppe Verdi', 'Carlo Maria Giulini', 'Elisabeth Schwarzkopf', 'The Philharmonia Chorus', 'Philharmonia Orchestra']","['1JOQXgYdQV2yfrhewqx96o', '7LeEa79J3ePCT5pXKQ7Mkv', '0B94ekfBARqVS2gwrTnvJ6', '2BHsAzS5Z5sjL9CDdWZal9', '09KZU0NsS7jRa5p0SflmGY']",1964-01-01,0.256,0.328,0,-14.978,1,0.0493,0.985,0.00714,0.0579,0.0861,104.29,4
457017,3sWnltLgPDPOVizL25G4Pu,Two Little Fishes Five Loaves Of Bread,7,153867,0,['Sister Rosetta Tharpe'],['2dXf5lu5iilcaTQJZodce7'],1956-01-01,0.386,0.338,5,-9.657,0,0.0477,0.857,0.0,0.218,0.557,90.504,3
414279,1FHyeleXso8kLXXNfnqWEL,畫沙,38,273667,0,"['Cindy Yen', 'Jay Chou']","['3IXhSUXNXO7Z6GnYufgpKR', '2elBjNSdBE2Y3f0j1mjrql']",2009-10-30,0.78,0.592,4,-7.343,0,0.0332,0.169,0.0,0.117,0.512,129.995,4
214604,6XmDlEoKO4lIRssyrFptal,Cartas de Color - En Vivo,23,1236627,0,['Les Luthiers'],['6cXiDr30FpNnixjzWC63y0'],1980-04-18,0.519,0.387,5,-17.429,1,0.762,0.806,0.0,0.417,0.366,101.921,4
517456,5qj11Rj9hhVA6z0xV8x4Ed,Sri Raghavam,4,215796,0,"['P. Leela', 'P. Susheela']","['2T00kymg8YKLwaiMebcjab', '0aFGod7DM6b3O5l1AmvFwK']",1963-12-31,0.568,0.475,4,-12.676,1,0.304,0.986,0.642,0.128,0.788,70.234,4
63307,5poxEW2Xw9UDv4jhHdqGCG,Just Can't Get Enough - Live 1988,42,241293,0,['Depeche Mode'],['762310PdDnwsDxAQxzQkfX'],1989-03-13,0.632,0.962,7,-8.995,1,0.0407,0.119,0.0132,0.639,0.965,128.085,4
246194,6nwDHPhXhAUZvLRHh4QIri,Viskas,36,207000,0,['Lilas ir Innomine'],['7EvvLZS0GP7XuNlWFFXpFR'],2019-10-28,0.653,0.448,2,-13.208,1,0.0487,0.518,0.221,0.149,0.302,90.035,4
114718,3ojTJaonfkL96iIWa47SU3,Questions,67,129478,0,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2017-10-31,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803,4
106655,5EbeXGl7bqtAoBCQ4xrLFZ,For Pete's Sake - 1993 Remaster,0,104293,0,['John Barry and the Seven'],['6O9cIK0qYDPFnJlokZYJ7E'],1993,0.617,0.844,7,-9.677,1,0.0346,0.891,0.937,0.0729,0.919,97.681,4
439378,3AdpTRhcX7nRsjHSGKWZkq,"Fantaisie-impromptu in C-Sharp Minor, Op. 66",0,312200,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1946,0.257,0.118,1,-22.996,1,0.0311,0.99,0.916,0.144,0.0928,85.679,4
92788,7LzouaWGFCy4tkXDOOnEyM,Liar,73,207039,0,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],2019-09-04,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,4
